학년,교과목명,학점,시간,N/P과목,담당교수,강좌번호,신청인원,제한인원,강의시간,비고,강의계획서
전학년,재무관리,3,3,N,미배정,5928,0,55,월 13:30~14:45 (S10120)  수 13:30~14:45 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,재무관리,3,3,N,미배정,5929,0,55,월 15:00~16:15 (S10120)  수 15:00~16:15 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,경영과학,3,3,N,장영순,5930,0,55,월 13:30~14:45 (S10119)  수 13:30~14:45 (S10119),"경영, 경정 전공 인정",❌
전학년,경영과학,3,3,N,박경철,5931,0,55,화 15:00~16:15 (S10114)  목 15:00~16:15 (S10114),"경영, 경정 전공 인정",
1학년,경영및경영정보전공탐색세미나,1,1,Y,박경진,5932,0,100,금 09:00~10:50 (S10134),"집중수업(상반기 1-8주), 경영대학(일괄수강)+아너칼리지(경영대학 희망 개별수강) 신입생",
1학년,경상통계학부전공탐색세미나,1,1,Y,김두얼,5933,0,60,금 11:00~12:50 (S1415),집중이수제 상반기 8주,❌
1학년,공공인재및법전공탐색세미나,1,1,Y,이지수,5934,0,50,금 11:00~12:50 (S1641),,
3학년,개인자산관리,3,3,N,원승연,5935,0,55,월 15:00~16:15 (S10114)  수 15:00~16:15 (S10114),경영 전공 인정,❌
3학년,원가회계,3,3,N,정휘영,5936,0,55,금 12:00~14:45 (S10114),경영 전공 인정,❌
3학년,원가회계,3,3,N,정휘영,5937,0,55,금 15:00~17:45 (S10114),경영 전공 인정,❌
3학년,통합마케팅커뮤니케이션,3,3,N,김주호,5938,0,55,월 13:30~14:45 (S10101)  수 13:30~14:45 (S10101),경영 전공 인정,
3학년,통합마케팅커뮤니케이션,3,3,N,김주호,5939,0,55,월 15:00~16:15 (S10101)  수 15:00~16:15 (S10101),경영 전공 인정,
3학년,경영조직론,3,3,N,이정민,5940,0,55,목 12:00~14:45 (S10119),경영 전공 인정,❌
3학년,세무회계1,3,3,N,구성권,5941,0,55,금 10:30~13:15 (S10116),경영 전공 인정,❌
3학년,세무회계1,3,3,N,구성권,5942,0,55,금 13:30~16:15 (S10116),경영 전공 인정,❌
3학년,기업법1,3,3,N,김배정,5943,0,55,화 16:30~19:15 (S10306),경영 전공 인정,❌
3학년,고급회계,3,3,N,심준용,5944,0,55,화 15:00~16:15 (S10111)  목 15:00~16:15 (S10111),경영 전공 인정,❌
3학년,경영취업세미나,2,2,Y,박경진,5945,0,30,월 16:00~17:50 (S10116),(N/P 과목) 경영 전공 인정,
3학년,중급회계2,3,3,N,심준용,5946,0,55,화 10:30~11:45 (S10111)  목 10:30~11:45 (S10111),경영 전공 인정,❌
3학년,중급회계2,3,3,N,심준용,5947,0,55,화 12:00~13:15 (S10111)  목 12:00~13:15 (S10111),경영 전공 인정,❌
4학년,신인사관리사례분석,3,3,N,이정현,5948,0,55,화 15:00~16:15 (S10101)  목 15:00~16:15 (S10101),경영 전공 인정,❌
3학년,금융기관경영론,3,3,N,이호진,5949,0,100,월 09:00~10:15 (S10134)  수 09:00~10:15 (S10134),(원격강의) 경영 전공 인정,❌
4학년,마케팅전략,3,3,N,미배정,5950,0,55,월 12:00~13:15 (S10111)  수 12:00~13:15 (S10111),경영 전공 인정,❌
4학년,마케팅전략,3,3,N,미배정,5951,0,55,월 13:30~14:45 (S10111)  수 13:30~14:45 (S10111),경영 전공 인정,❌
4학년,유통관리,3,3,N,서교원,5952,0,55,화 10:30~11:45 (S10119)  목 10:30~11:45 (S10119),경영 전공 인정,
4학년,유통관리,3,3,N,서교원,5953,0,55,화 13:30~14:45 (S10114)  목 13:30~14:45 (S10114),경영 전공 인정,
4학년,품질경영,3,3,N,이보라,5954,0,55,금 09:00~11:45 (S10101),경영 전공 인정,❌
4학년,회계학특강1,3,3,N,박경진,5955,0,30,월 13:30~14:45 (S10306)  수 13:30~14:45 (S10306),"선이수 : 회계원리, 재무관리 , 경영 전공 인정",
전학년,국제학생을위한경영학개론1,3,3,N,전학철,5956,0,55,금 09:00~11:45 (S10119),국제학생전용 / 경영 전공 인정,❌
전학년,국제학생을위한경영학개론2,3,3,N,전학철,5957,0,55,금 12:00~14:45 (S10119),국제학생전용 / 경영 전공 인정,❌
4학년,디지털금융,3,3,N,박준호,5958,0,55,화 10:30~11:45 (S10110)  목 10:30~11:45 (S10110),경영 전공 인정,❌
2학년,시스템분석과 설계,3,3,N,최한별,5959,0,40,목 15:00~16:15 (S10110)  금 15:00~16:15 (S10110),경정 전공인정,
2학년,데이터베이스활용,3,3,N,남호헌,5960,0,40,월 17:50~20:15 (S10218),경정 전공인정,❌
3학년,정보시스템관리,3,3,N,김형진,5961,0,40,금 15:00~17:45 (S10119),경정 전공인정,❌
3학년,객체지향언어,3,3,N,이한준,5962,0,40,월 13:30~14:45 (S10218)  수 13:30~14:45 (S10218),노트북 지참 필수/경정 전공인정,
3학년,로보틱프로세스자동화,3,3,N,강영식,5963,0,40,월 17:50~20:15 (S10110),경정 전공인정,❌
3학년,ERP프로그래밍실습,3,3,N,강성구,5964,0,40,화 15:00~16:15 (S10218)  목 15:00~16:15 (S10218),선수과목 : ERP개론/경정 전공인정,
3학년,ERP데이터애널리틱스,3,3,N,강성구,5965,0,30,금 10:30~13:15 (S10218),선수과목: ERP개론/경정 전공 인정,
3학년,파이썬응용프로그래밍,3,3,N,김환선,5966,0,20,월 15:00~16:15 (S10218)  수 15:00~16:15 (S10218),"선행:프로그래밍기초,컴퓨터프로그래밍/경정 전공인정",❌
4학년,ERP와SCM,3,3,N,강성구,5967,0,40,화 13:30~14:45 (S10218)  목 13:30~14:45 (S10218),"선행:프로그래밍기초,컴퓨터프로그래밍/경정 전공인정",
4학년,경영정보취업세미나,2,2,Y,강성구,5968,0,30,금 14:00~15:50 (S10111),경영정보학생만 수강 가능/경정 전공 인정,
4학년,데이터사이언스프로그래밍,3,3,N,최한별,5969,0,40,화 12:00~13:15 (S10110)  금 13:30~14:45 (S10110),경정 전공 인정,
3학년,무역실무,3,3,N,박미봉,5970,0,55,금 13:30~16:15 (S10201),국통 전공 인정,
3학년,무역영어,3,3,N,이주희,5971,0,55,월 13:30~16:15 (S10305),국통 전공 인정 / 원어강의,❌
3학년,신흥시장연구,3,3,N,신현탁,5972,0,55,월 10:30~11:45 (S10110)  수 10:30~11:45 (S10110),국통 전공 인정,
3학년,국제통상정책론,3,3,N,권영민,5973,0,27,월 12:00~13:15 (S10134)  수 12:00~13:15 (S10134),국통 전공 인정/ 원격강의,
3학년,EU통상론,3,3,N,신현탁,5974,0,55,월 09:00~10:15 (S10110)  수 09:00~10:15 (S10110),국통 전공 인정,
3학년,국제물류론,3,3,N,김행기,5975,0,55,수 12:00~14:45 (S10305),국통 전공 인정,❌
3학년,관세론,3,3,N,박미봉,5976,0,27,금 10:30~13:15 (S10201),국통 전공 인정,
3학년,국제개발협력론,3,3,N,김태황,5977,0,55,월 09:00~10:15 (S10305)  수 09:00~10:15 (S10305),국통 전공 인정,❌
4학년,국제경영세미나,3,3,N,안혜성,5978,0,55,월 10:30~11:45 (S10115)  수 10:30~11:45 (S10115),국통 전공 인정 / 원어강의,❌
3학년,글로벌경제론,3,3,N,조미진,5980,0,27,월 10:30~11:45 (S10201)  수 10:30~11:45 (S10201),국통 전공 인정,
1학년,경영학원론,3,3,N,취칭칭,5981,0,100,월 09:00~11:45 (),,❌
2학년,인사관리,3,3,N,왕사초,5982,0,100,월 13:00~15:45 (S4201),,❌
2학년,조직행동,3,3,N,유단,5983,0,100,수 09:00~11:45 (S4201),,
2학년,생산관리,3,3,N,양등월,5984,0,100,목 09:00~11:45 (S4201),,❌
2학년,경영통계응용,3,3,N,유단,5985,0,100,수 16:00~18:35 (S4201),,
3학년,경쟁전략론,3,3,N,고려천,5986,0,100,금 09:00~11:45 (S4201),,
3학년,경영정보시스템,3,3,N,양등월,5987,0,100,목 16:00~18:35 (S4201),,❌
3학년,소비자행동론,3,3,N,유단,5988,0,100,화 09:00~11:45 (S4201),,
3학년,CSR전략,3,3,N,양등월,5989,0,100,목 13:00~15:45 (S4201),,❌
3학년,글로벌기업관리론,3,3,N,고려천,5990,0,100,금 13:00~15:45 (S4201),,❌
3학년,인적자원개발론,3,3,N,왕사초,5991,0,100,월 16:00~18:35 (S4201),,❌
4학년,기업윤리와지속경영,3,3,N,취칭칭,5992,0,100,월 13:00~15:45 (),,❌
4학년,중국비즈니스전략,3,3,N,유단,5993,0,100,수 13:00~15:45 (S4201),,
1학년,법논리학1,2,2,N,김주영,5994,0,50,목 15:00~16:50 (S1658),,
1학년,법논리학1,2,2,N,김주영,5995,0,50,금 15:00~16:50 (S1658),26학번 전용 강좌,
1학년,민법입문,2,2,N,송하진,5996,0,30,수 12:00~13:50 (S10202),,
1학년,민법입문,2,2,N,백명선,5997,0,30,목 14:00~15:50 (S10202),,❌
2학년,헌법1,3,3,N,유승익,5998,0,50,수 17:50~20:15 (S1539),,❌
2학년,헌법1,3,3,N,기현석,5999,0,30,금 10:30~13:15 (S1658),,
2학년,형법총론2,3,3,N,안수길,6000,0,50,월 15:00~16:15 (S1539)  수 15:00~16:15 (S1539),,❌
2학년,형법총론2,3,3,N,이윤제,6001,0,50,화 15:00~16:15 (S1539)  목 15:00~16:15 (S1539),,❌
2학년,행정법1,3,3,N,방정미,6002,0,50,월 10:30~11:45 (S1533)  수 10:30~11:45 (S1533),,❌
2학년,회사법1,3,3,N,이종훈,6003,0,50,월 10:30~11:45 (S1658)  수 10:30~11:45 (S1658),,
2학년,상법총칙,3,3,N,최세련,6004,0,50,월 13:30~14:45 (S1533)  수 13:30~14:45 (S1533),,
2학년,상법총칙,3,3,N,이종훈,6005,0,50,월 17:50~20:15 (S1658),,
3학년,회사법2,3,3,N,이종훈,6006,0,50,월 13:30~14:45 (S1658)  수 13:30~14:45 (S1658),,
3학년,저작권법1,3,3,N,이병규,6007,0,50,화 15:00~16:15 (S1533)  목 15:00~16:15 (S1533),,
3학년,형사소송법,3,3,N,이윤제,6008,0,50,화 13:30~14:45 (S1533)  목 13:30~14:45 (S1533),,❌
3학년,형사소송법,3,3,N,안수길,6009,0,50,화 17:50~20:15 (S1539),,❌
3학년,형사정책,3,3,N,김은희,6010,0,50,화 10:30~11:45 (S1539)  목 10:30~11:45 (S1539),,❌
3학년,헌법3,3,3,N,기현석,6011,0,50,화 12:00~13:15 (S1658)  목 12:00~13:15 (S1658),,
2학년,채권총론,3,3,N,송하진,6012,0,50,월 16:30~17:45 (S1539)  수 16:30~17:45 (S1539),,
2학년,채권총론,3,3,N,백명선,6013,0,50,목 17:50~20:15 (S1533),,❌
3학년,민사소송법1,3,3,N,이병규,6014,0,50,화 12:00~13:15 (S1533)  목 12:00~13:15 (S1533),,
3학년,어음수표법,3,3,N,최세련,6015,0,50,월 12:00~13:15 (S1533)  수 12:00~13:15 (S1533),,
3학년,경제법,3,3,N,홍명수,6016,0,50,화 13:30~14:45 (S1539)  목 13:30~14:45 (S1539),,
3학년,법과사회,3,3,N,김주영,6017,0,50,화 13:30~14:45 (S1658)  목 13:30~14:45 (S1658),,
4학년,법학취업세미나,2,2,Y,안수길,6018,0,40,월 16:30~18:20 (S1415),,❌
3학년,개별적근로관계법,3,3,N,추장철,6019,0,50,목 17:50~20:15 (S1658),,
4학년,헌법연습,3,3,N,기현석,6020,0,50,화 10:30~11:45 (S1658)  목 10:30~11:45 (S1658),,
4학년,형법연습,3,3,N,김은희,6021,0,50,화 12:00~13:15 (S1539)  목 12:00~13:15 (S1539),,
4학년,친족상속법,3,3,N,송재일,6022,0,50,수 17:50~20:15 (S1658),,
4학년,기업법무,2,2,N,최세련,6023,0,50,수 17:50~18:35 (S1533),온라인(블렌디드러닝),
4학년,해상법,3,3,N,최세련,6024,0,50,,온라인(원격수업),
4학년,경찰행정법,3,3,N,방정미,6025,0,50,월 13:30~14:45 (S1539)  수 13:30~14:45 (S1539),,❌
3학년,민사집행법,3,3,N,송하진,6026,0,50,월 15:00~16:15 (S1658)  수 15:00~16:15 (S1658),,
전학년,사회적기업.협동조합법,3,3,N,송재일,6027,0,50,,,
2학년,법사학1,3,3,N,김주영,6028,0,50,월 12:00~13:15 (S1658)  수 12:00~13:15 (S1658),,
1학년,디지털디자인,3,3,N,김영학,6029,0,30,월 10:30~13:15 (S1154),,
1학년,디지털디자인,3,3,N,김영학,6030,0,30,월 13:30~16:15 (S1154),,
1학년,3D그래픽스,3,3,N,유형준,6031,0,30,목 13:30~16:15 (S1154),*2학년 전용 강좌,
1학년,기초그래픽스,3,3,N,장희목,6032,0,30,수 10:30~13:15 (S1154),,
1학년,기초그래픽스,3,3,N,장희목,6033,0,30,수 13:30~16:15 (S1154),,
전학년,디지털콘텐츠프로그래밍2,3,3,N,이재령,6034,0,30,목 10:30~13:15 (S1154),(구) 캡스톤서비스프로그래밍2,❌
2학년,뉴미디어이론,3,3,N,신혜련,6035,0,30,화 10:30~13:15 (S1154),,
2학년,UX설계,3,3,N,김영학,6036,0,30,월 16:30~19:00 (S1154),,
3학년,콘텐츠분석연구,3,3,N,신혜련,6037,0,30,목 13:30~16:15 (S1346),,
3학년,가상컨텐츠디자인,3,3,N,유형준,6038,0,30,목 16:30~19:00 (S1154),,
3학년,앱프로그래밍,3,3,N,맹자윤,6039,0,30,금 10:30~13:15 (S1341),&#39;모바일앱프로그래밍1(HEA01309)&#39;와 중복 강좌임,
3학년,게임엔진2,3,3,N,미배정,6040,0,30,금 16:30~19:00 (S1346),&#39;모바일게임엔진1(HEA01301)&#39;과 중복 강좌임,❌
3학년,서비스기획,3,3,N,정다영,6041,0,30,월 10:30~13:15 (S1341),&#39;디자인기획(HEA01303)&#39;과 중복 과목임,❌
1학년,브랜드기획,3,3,N,장희목,6042,0,30,화 13:30~16:15 (S1341),*2학년 전용 강좌 (1학년 해당 사항 없음),
2학년,BX콘텐츠디자인,3,3,N,장희목,6043,0,30,화 10:30~13:15 (S1341),*3학년 전용 강좌 (1학년 해당 사항 없음),
4학년,캡스톤융합콘텐츠프로젝트,3,3,N,이준원,6044,0,30,화 10:30~13:15 (S1346),,
4학년,캡스톤융합디자인프로젝트,3,3,N,장희목,6045,0,30,목 13:30~16:15 (S1341),,
4학년,캡스톤게임엔진2,3,3,N,미배정,6046,0,30,월 10:30~13:15 (S1346),&#39;졸업프로젝트제작(HEA01405)&#39;와 중복 과목임,❌
4학년,캡스톤서비스프로젝트,3,3,N,정다영,6047,0,30,수 10:30~13:15 (S1341),&#39;졸업프로젝트디자인(HEA01407)&#39;과 중복 과목임,❌
4학년,캡스톤게임프로젝트,3,3,N,신혜련,6048,0,30,수 13:30~16:15 (S1346),&#39;졸업프로젝트기획(HEA01406)&#39;과 중복 과목임,
2학년,기초웹프로그래밍,3,3,N,김선곤,6049,0,50,목 15:00~17:45 (S1350),*융합소프트웨어학부 공통전공 (응용소프트웨어 전용) / &#39;웹프로그래밍1&#39;과 중복강좌,
2학년,기초웹프로그래밍,3,3,N,박주영,6050,0,30,월 15:00~16:15 (S10219)  수 15:00~16:15 (S10219),"*융합소프트웨어학부 공통전공 (데이터사이언스, 인공지능전공 전용)",
2학년,자료구조,3,3,N,박주영,6051,0,45,월 10:30~11:45 (S1353)  수 10:30~11:45 (S1353),"*융합소프트웨어학부 공통전공 (데이터사이언스, 인공지능 전용)",
2학년,자료구조,3,3,N,박주영,6052,0,45,월 12:00~13:15 (S1353)  수 12:00~13:15 (S1353),*융합소프트웨어학부 공통전공 (응용소프트웨어 전용) / 데이터구조와알고리즘1 중복강좌,
3학년,모바일프로그래밍,3,3,N,김선곤,6053,0,50,목 17:50~20:15 (S1350),*융합소프트웨어학부 공통전공 / &#39;모바일컴퓨팅(HEH01302)&#39;과 중복 강좌임,
3학년,컴퓨터아키텍쳐,3,3,N,김대원,6054,0,40,수 15:00~17:45 (S1353),*융합소프트웨어학부 공통전공 / &#39;시스템프로그래밍1(HEC01212)&#39;과 중복 과목임,
4학년,클라우드컴퓨팅,3,3,N,김주영,6055,0,52,화 12:00~13:15 (S1350)  목 12:00~13:15 (S1350),*융합소프트웨어학부 공통전공 (응용소프트웨어 전용),❌
4학년,클라우드컴퓨팅,3,3,N,김주영,6056,0,52,화 13:30~14:45 (S1350)  목 13:30~14:45 (S1350),"*융합소프트웨어학부 공통전공(데이터사이언스,인공지능 전용) / 클라우드시스템과 중복",❌
2학년,패턴중심사고와프로그래밍,3,3,N,최성운,6057,0,50,화 15:00~17:45 (S1350),,❌
3학년,비즈니스모델링1,3,3,N,김일주,6058,0,45,월 13:30~14:45 (S1350)  수 13:30~14:45 (S1350),,
2학년,DB설계및구현1,3,3,N,김일주,6059,0,35,월 10:30~11:45 (S1350)  수 10:30~11:45 (S1350),*외국어(영어) 강좌,❌
2학년,DB설계및구현1,3,3,N,김일주,6060,0,0,월 09:00~10:15 ()  수 09:00~10:15 (),,❌
3학년,체계적SW개발프로세스,3,3,N,김정호,6061,0,25,화 10:30~11:45 (S1350)  목 10:30~11:45 (S1350),*응용소프트웨어전공 강좌 / 소프트웨어공학(6086)과 합반강좌로 운영됨,
3학년,분산프로그래밍1,3,3,N,김정호,6062,0,40,화 12:00~13:15 (S1554)  목 12:00~13:15 (S1554),,
4학년,팀프로젝트I,3,3,N,김정호,6063,0,40,화 13:30~14:45 (S1554)  목 13:30~14:45 (S1554),,
4학년,SW기술세미나1,3,3,N,김재관,6064,0,35,수 13:30~16:15 (S1554),,
4학년,컴퓨터보안,3,4,N,김형욱,6065,0,32,수 10:30~13:15 (S10219),,❌
4학년,인공지능1,3,3,N,김주영,6066,0,43,화 10:30~11:45 (S1554)  목 10:30~11:45 (S1554),,❌
2학년,융합기초프로그래밍,3,3,N,손영기,6067,0,30,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합기초프로그래밍,3,3,N,손영기,6068,0,30,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합기초프로그래밍,3,3,N,김정욱,6069,0,20,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
2학년,융합데이터시각화,3,3,N,미배정,6070,0,30,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터시각화,3,3,N,미배정,6071,0,30,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터시각화,3,3,N,김정욱,6072,0,20,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 / 자연캠퍼스 수업,❌
3학년,융합캡스톤디자인,3,3,N,윤석용,6073,0,30,목 13:30~16:15 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터사이언스개론,3,3,N,윤석용,6074,0,30,목 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / &#39;융합R통계분석&#39;과 중복 과목,❌
2학년,융합데이터사이언스개론,3,3,N,손영기,6075,0,30,금 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / &#39;융합R통계분석&#39;과 중복 과목,❌
2학년,융합데이터사이언스개론,3,3,N,김정욱,6076,0,20,금 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 / &#39;융합R통계분석&#39;과 중복 과목 / 자연캠,❌
1학년,기초프로그래밍1,3,3,N,김상균,6077,0,53,화 10:30~11:45 (S1353)  목 10:30~11:45 (S1353),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,❌
1학년,기초프로그래밍1,3,3,N,김상균,6078,0,53,화 13:30~14:45 (S1353)  목 13:30~14:45 (S1353),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,❌
1학년,기초프로그래밍1,3,3,N,오민식,6079,0,80,월 10:30~11:45 ()  수 10:30~11:45 (),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,
1학년,융합소프트웨어및디지털콘텐츠디자인전공탐색세미나,1,1,Y,홍대영,6080,0,50,금 11:00~12:50 (S1154),*무전공 및 단과대학 단위 모집 입학생(1학년) 대상 교과목 / 상반기(8주) 집중이수제 운영,❌
2학년,인공지능수학,3,3,N,안현진,6081,0,70,목 13:30~14:45 ()  금 13:30~14:45 (),,
2학년,데이터사이언스개론,3,3,N,이강선,6082,0,50,월 13:30~14:45 (S1353)  수 13:30~14:45 (S1353),"&#39;데이터사이언스개론(HED01102)&#39;, &#39;R통계분석(HED01202)&#39;와 중복 과목",
2학년,데이터베이스,3,3,N,전종훈,6083,0,50,화 15:00~16:15 (S1353)  목 15:00~16:15 (S1353),,❌
3학년,고급프로그래밍,3,3,N,홍대영,6085,0,45,월 13:30~16:15 (),,❌
3학년,소프트웨어공학,3,3,N,김정호,6086,0,25,화 10:30~11:45 (S1350)  목 10:30~11:45 (S1350),"*데이터사이언스, 인공지능전공 강좌 / 체계적SW개발프로세스(6061)과 합반강좌로 운영됨",
3학년,머신러닝,3,3,N,오민식,6087,0,35,월 12:00~13:15 (S1558)  수 12:00~13:15 (S1558),&#39;인공지능(HED01315)&#39;와 중복 과목,
3학년,빅데이터프로그래밍,3,3,N,미배정,6088,0,50,화 12:00~13:15 (S1353)  목 12:00~13:15 (S1353),,❌
3학년,빅데이터프로그래밍,3,3,N,미배정,6089,0,35,금 10:00~12:50 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
4학년,데이터마이닝,3,3,N,홍대영,6090,0,32,월 10:30~11:45 (S1558)  수 10:30~11:45 (S1558),,❌
4학년,캡스톤디자인1,3,3,N,김상균,6091,0,36,목 15:00~17:45 (S1558),,❌
4학년,데이터사이언스특론,3,3,N,미배정,6092,0,35,화 10:00~11:50 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
4학년,소셜인텔리젼스,3,3,N,정재희,6093,0,30,수 13:30~16:15 (S1558),,
2학년,재무회계,3,3,N,이현경,6094,0,40,,"회계세무학과 2학년 대상, 온라인강좌",
2학년,원가회계,3,3,N,윤현택,6095,0,40,토 13:00~15:50 (),회계세무학과 2학년대상,
2학년,세법개론,3,3,N,이현경,6096,0,40,토 16:00~18:35 (),회계세무학과 2학년대상,
2학년,상법,3,3,N,고범승,6097,0,40,토 09:00~11:50 (),회계세무학과 2학년대상,❌
2학년,경영학원론,3,3,N,노정란,6098,0,40,수 20:20~22:45 (),회계세무학과 2학년대상,
3학년,중급회계2,3,3,N,이현경,6099,0,40,,"회계세무학과 3학년 대상, 온라인강좌",
3학년,원가관리회계연습,3,3,N,윤현택,6100,0,40,토 16:00~18:35 (),회계세무학과 3학년대상,❌
3학년,회계감사1,3,3,N,미배정,6101,0,40,수 20:20~22:45 (),회계세무학과 3학년 대상,❌
3학년,법인세법,3,3,N,미배정,6102,0,40,토 09:00~11:50 (),회계세무학과 3학년 대상,❌
3학년,사회과학조사방법론,3,3,N,미배정,6103,0,40,토 13:00~15:50 (),회계세무학과 3학년 대상,❌
2학년,건강가정론,3,3,N,주지현,6104,0,40,토 16:00~18:35 (),사회복지학과 2학년대상,❌
2학년,사회복지실천론,3,3,N,채수진,6105,0,40,토 13:00~15:50 (),사회복지학과 2학년대상,
2학년,노인복지론,3,3,N,백주희,6106,0,40,토 09:00~11:50 (),사회복지학과2학년대상,
3학년,아동복지론,3,3,N,최인화,6107,0,40,수 20:20~22:45 (),사회복지학과 3학년대상,
2학년,사회복지학개론,3,3,N,주영선,6108,0,40,수 20:20~22:45 (),사회복지학과 2학년대상,
3학년,정신건강사회복지론,3,3,N,배은미,6109,0,40,토 16:00~18:35 (),사회복지학과 3학년 대상,
3학년,의료사회복지론,3,3,N,채수진,6110,0,40,토 09:00~11:50 (),사회복지학과 3학년대상,
3학년,프로그램개발과평가,3,3,N,김영일,6111,0,40,토 13:00~15:50 (),사회복지학과 3학년 대상,
4학년,사회복지행정론,3,3,N,임상기,6112,0,40,토 13:00~15:50 (),사상복지학과 4학년대상,
4학년,사회복지법제와실천,3,3,N,강지선,6113,0,40,토 09:00~11:50 (),사회복지학과 4학년대상,❌
4학년,청소년복지론,3,3,N,최인화,6114,0,40,,"사회복지학과 4학년대상, 온라인강좌",
4학년,사례관리론,3,3,N,채수진,6115,0,40,수 20:20~22:45 (),사회복지학과 4학년대상,
3학년,크리에이티브커트,3,3,N,박승민,6116,0,30,토 16:00~18:35 (),,
4학년,뷰티디자인발상,3,3,N,김영순,6117,0,30,토 13:00~15:50 (),,❌
4학년,뷰티마케팅,3,3,N,한명진,6118,0,30,토 10:00~12:50 (),,❌
2학년,도시계획론,3,3,N,미배정,6119,0,50,토 13:00~15:50 (),부동산학과 2학년 대상,❌
2학년,부동산공법,3,3,N,황종규,6120,0,50,,"부동산학과 2학년 대상, 온라인강좌",
2학년,부동산경제학,3,3,N,이상영,6121,0,50,토 09:00~11:50 (),부동산학과 2학년 대상,
2학년,공간정보와빅데이터,3,3,N,박순만,6122,0,50,수 20:20~22:45 (),부동산학과 3학년 대상,
2학년,부동산중개론,3,3,N,김경희,6123,0,50,수 20:20~22:45 (),부동산학과 2학년 대상,❌
3학년,토지정책론,3,3,N,미배정,6124,0,50,토 09:00~11:50 (),부동산학과 3학년 대상,❌
3학년,부동산개발론,3,3,N,황종규,6125,0,50,토 13:00~15:50 (),부동산학과 3학년 대상,
4학년,임대주택산업론,3,3,N,순희자,6126,0,50,토 16:00~18:35 (),부동산학과 4학년 대상,
4학년,부동산마케팅,3,3,N,이동주,6127,0,50,토 13:00~15:50 (),부동산학과 4학년 대상,❌
4학년,부동산개발사례연구,3,3,N,황종규,6128,0,50,수 20:20~22:45 (),부동산학과 4학년 대상,
4학년,오피스빌딩관리론,3,3,N,윤여신,6129,0,50,토 09:00~11:50 (),부동산학과 4학년 대상,
4학년,부동산AI데이터랩,3,3,N,박순만,6130,0,50,목 19:30~21:55 (),"부동산학과 2,3,4학년 대상, 프롭테크연계전공필수강좌",
4학년,웹툰콘텐츠창작3,3,3,N,김수지,6131,0,30,금 10:00~12:50 (),,❌
4학년,웹툰코미컬라이징1,3,3,N,미배정,6132,0,0,,,❌
4학년,웹툰제작프로세스1,3,3,N,박운용,6133,0,30,토 10:00~12:50 (),,
2학년,디지털마케팅,3,3,N,오세종,6134,0,30,토 15:10~17:40 (),,
2학년,SCM,3,3,N,오영택,6135,0,30,토 15:10~17:40 (),,❌
2학년,경영정보시스템,3,3,N,박원근,6136,0,30,토 17:50~20:05 (),,
3학년,물류관리론,3,3,N,오영택,6137,0,30,토 17:50~20:05 (),,❌
3학년,보관하역론,3,3,N,유재실,6138,0,30,토 17:50~20:05 (),,❌
3학년,재고관리,3,3,N,전정영,6139,0,30,토 15:10~17:40 (),,❌
3학년,프랜차이즈경영,3,3,N,이재한,6140,0,30,토 12:30~15:00 (),,
3학년,국제물류론,3,3,N,박민정,6141,0,30,토 12:30~15:00 (),,❌
4학년,유통경영,3,3,N,미배정,6142,0,0,,,❌
2학년,아시아시장의이해,3,3,N,미배정,6143,0,40,수 20:20~22:45 (),미래융합경영학과 2학년 대상,❌
2학년,서비스마케팅,3,3,N,김세희,6144,0,45,수 20:20~22:45 (),미래융합경영학과 3학년 대상,
2학년,기업윤리,3,3,N,박지현,6145,0,55,수 20:20~21:35 (),"미래융합경영학과 4학년 대상, 블렌디드강좌",
4학년,디지털데이터베이스마케팅,3,3,N,김형진,6146,0,50,,"미래융합경영학과 3학년 대상, 온라인강좌",❌
